Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
rangercoseek,dlg,ReplyList/109/Text,0,-1,<StartCheck>[Insight]</Start> Enough of this charade! I think I know who you really are!,
rangercoseek,dlg,ReplyList/11/Text,0,-1,"I am on an important quest that has led me to this area. Though my quest is of paramount importance, perhaps in assisting you, I shall come closer to my goal.",
rangercoseek,dlg,ReplyList/111/Text,0,-1,What happen here? Who you be for real?,
rangercoseek,dlg,ReplyList/112/Text,0,-1,What's going on here? Who or what are you really?,
rangercoseek,dlg,ReplyList/116/Text,0,-1,Where this cave be 'gain?,
rangercoseek,dlg,ReplyList/117/Text,0,-1,Where was this cave again?,
rangercoseek,dlg,ReplyList/118/Text,0,-1,Goodbye.,
rangercoseek,dlg,ReplyList/119/Text,0,-1,Me want help boy. ,
rangercoseek,dlg,ReplyList/12/Text,0,-1,"That no be you business, it mine only. ",
rangercoseek,dlg,ReplyList/120/Text,0,-1,I want to try to save the boy. ,
rangercoseek,dlg,ReplyList/121/Text,0,-1,Me need reminded what you do here again.  ,
rangercoseek,dlg,ReplyList/122/Text,0,-1,Tell me what you are here for again.  ,
rangercoseek,dlg,ReplyList/13/Text,0,-1,That is none of your business. ,
rangercoseek,dlg,ReplyList/14/Text,0,-1,"Me promise not to tell no one. You no ask 'bout it no more, okay? ",
rangercoseek,dlg,ReplyList/15/Text,0,-1,I am oath-bound to secrecy and may tell you no more.,
rangercoseek,dlg,ReplyList/16/Text,0,-1,Danger runs away from me when I fight. You's tell me 'bout you's troubles and me solve 'em.,
rangercoseek,dlg,ReplyList/17/Text,0,-1,I have stared death in the eye so often I have no fear of his bloody work. Now tell me about your troubles.,
rangercoseek,dlg,ReplyList/2/Text,0,-1,Me be <FirstName>. Who you be and who be dead?,
rangercoseek,dlg,ReplyList/20/Text,0,-1,"You no tell me, but me still go. Me might die cuz you no tell me what me fight, but me go no matter.",
rangercoseek,dlg,ReplyList/21/Text,0,-1,"Keep your silence then, but still I will go. Too bad I must face unknown perils instead of knowing what to expect. ",
rangercoseek,dlg,ReplyList/22/Text,0,-1,"You tell me what go on, or me do job you enemy starts.",
rangercoseek,dlg,ReplyList/23/Text,0,-1,"You will tell me what you were doing, or I shall finish what your enemies started. ",
rangercoseek,dlg,ReplyList/24/Text,0,-1,"What that mean ""thrice-damned""? It make you swear three times?",
rangercoseek,dlg,ReplyList/25/Text,0,-1,"What do you mean, ""thrice-damned""?",
rangercoseek,dlg,ReplyList/26/Text,0,-1,"<StartCheck>[Insight]</Start> You have obviously found defeat, both physically and mentally. If I die, what more have you lost?",
rangercoseek,dlg,ReplyList/27/Text,0,-1,"<StartCheck>[Persuade]</Start> If you want to do you job, you use the tools you gots. Me can help you.",
rangercoseek,dlg,ReplyList/28/Text,0,-1,<StartCheck>[Persuade]</Start> If you really want your quest to succeed you need to use every resource at your disposal. I can help you.,
rangercoseek,dlg,ReplyList/3/Text,0,-1,My name is <FirstName>. Who are you and what slaughter are you talking about?,
rangercoseek,dlg,ReplyList/30/Text,0,-1,Me all confused by that. ,
rangercoseek,dlg,ReplyList/31/Text,0,-1,I have no idea what you're babbling about.,
rangercoseek,dlg,ReplyList/33/Text,0,-1,What you mean? ,
rangercoseek,dlg,ReplyList/34/Text,0,-1,What do you mean?,
rangercoseek,dlg,ReplyList/36/Text,0,-1,Who he want ally with?,
rangercoseek,dlg,ReplyList/37/Text,0,-1,What kind of alliance did he seek?,
rangercoseek,dlg,ReplyList/38/Text,0,-1,Him make that deal? ,
rangercoseek,dlg,ReplyList/39/Text,0,-1,And was that a trade he was willing to make? ,
rangercoseek,dlg,ReplyList/4/Text,0,-1,"This be noble quest, maybe? Me know me duty be to do good. No mind danger one bit.",
rangercoseek,dlg,ReplyList/40/Text,0,-1,Demon? Him stupid! ,
rangercoseek,dlg,ReplyList/41/Text,0,-1,A demon? What a fool!,
rangercoseek,dlg,ReplyList/44/Text,0,-1,This be too long story. Get on with it. ,
rangercoseek,dlg,ReplyList/45/Text,0,-1,"This is taking too long, hurry it up. ",
rangercoseek,dlg,ReplyList/46/Text,0,-1,Them be ones who betray? ,
rangercoseek,dlg,ReplyList/47/Text,0,-1,So they're the ones who betrayed it?,
rangercoseek,dlg,ReplyList/5/Text,0,-1,"Surely there is a noble quest here that I might assist with. It is my duty to use my abilities to further any good deed, danger or no.",
rangercoseek,dlg,ReplyList/50/Text,0,-1,Who be other army? ,
rangercoseek,dlg,ReplyList/51/Text,0,-1,Who was the other army? ,
rangercoseek,dlg,ReplyList/52/Text,0,-1,Him had only to fight for part of day before him could be saved. ,
rangercoseek,dlg,ReplyList/53/Text,0,-1,You mean he only had to hold out for part of a day and reinforcements would have come?,
rangercoseek,dlg,ReplyList/56/Text,0,-1,You not be best choice for him to make. ,
rangercoseek,dlg,ReplyList/57/Text,0,-1,Obviously he made a poor choice.,
rangercoseek,dlg,ReplyList/58/Text,0,-1,What happen to you? ,
rangercoseek,dlg,ReplyList/59/Text,0,-1,So what happened to you?,
rangercoseek,dlg,ReplyList/6/Text,0,-1,The gods make me wanderer in life; maybe them send me here to help you.,
rangercoseek,dlg,ReplyList/62/Text,0,-1,There were drow in the cave?,
rangercoseek,dlg,ReplyList/63/Text,0,-1,Dark? What you mean?,
rangercoseek,dlg,ReplyList/64/Text,0,-1,Dark-skinned? What are you talking about?,
rangercoseek,dlg,ReplyList/67/Text,0,-1,What you think you do now? ,
rangercoseek,dlg,ReplyList/68/Text,0,-1,What are you planning to do then? ,
rangercoseek,dlg,ReplyList/69/Text,0,-1,You think boy be dead then? ,
rangercoseek,dlg,ReplyList/7/Text,0,-1,The gods set me on the path of a wanderer; perhaps I was led here to help you.,
rangercoseek,dlg,ReplyList/70/Text,0,-1,Do you think the boy is dead then?,
rangercoseek,dlg,ReplyList/73/Text,0,-1,That be good idea. You get paid to do job anyways? ,
rangercoseek,dlg,ReplyList/74/Text,0,-1,"Well, that's probably the smartest thing to do. You get paid to do this job anyways?",
rangercoseek,dlg,ReplyList/75/Text,0,-1,Me not take chance of die for so little. ,
rangercoseek,dlg,ReplyList/76/Text,0,-1,I don't think I'm interested in that much danger for so little gold.,
rangercoseek,dlg,ReplyList/78/Text,0,-1,Me risk neck for 500 gold. Me save boy and then get gold. ,
rangercoseek,dlg,ReplyList/79/Text,0,-1,"Well, I'm willing to take that chance. If I rescue the boy, I'll take the 500 gold.",
rangercoseek,dlg,ReplyList/8/Text,0,-1,Me get paid to be in danger. Me no worry. You tell me what you need.,
rangercoseek,dlg,ReplyList/80/Text,0,-1,You not know honor or duty or you at least try to save child. ,
rangercoseek,dlg,ReplyList/81/Text,0,-1,A person with any understanding of duty would at least try to save the child. ,
rangercoseek,dlg,ReplyList/82/Text,0,-1,You be big chicken! You no even gonna try to save kid? ,
rangercoseek,dlg,ReplyList/83/Text,0,-1,You cowardly bastard. You'd let the child die without even trying to rescue him?,
rangercoseek,dlg,ReplyList/85/Text,0,-1,"Father make mistake, not child. Other folk die to protect child, me no let them die for no reason! ",
rangercoseek,dlg,ReplyList/86/Text,0,-1,"You judge the child by his father's weakness, but others died trying to save the child and I won't let their sacrifice be in vain!",
rangercoseek,dlg,ReplyList/89/Text,0,-1,You know stuff that might help? ,
rangercoseek,dlg,ReplyList/9/Text,0,-1,"A powerful mercenary has nothing to worry about, if <he/she>'s capable. Tell me about your troubles, my good man.",
rangercoseek,dlg,ReplyList/90/Text,0,-1,Anything else you can tell me that might help? ,
rangercoseek,dlg,ReplyList/91/Text,0,-1,<StartCheck>[Persuade]</Start> Me need some gold now.,
rangercoseek,dlg,ReplyList/92/Text,0,-1,<StartCheck>[Persuade]</Start> I'll need to get some cash up front then.,
rangercoseek,dlg,ReplyList/94/Text,0,-1,What merchant be out here for? ,
rangercoseek,dlg,ReplyList/95/Text,0,-1,What is a merchant doing out here?,
rangercoseek,dlg,ReplyList/96/Text,0,-1,"Okay, thanks. Goodbye.",
rangercoseek,dlg,ReplyList/97/Text,0,-1,Here be kid.,
rangercoseek,dlg,ReplyList/98/Text,0,-1,Here's the kid.,
